80	1.373574e-06	2.943373e-07
81	1.471503e-06	5.886013e-07
82	1.569412e-06	4.512061e-06
83	1.667303e-06	1.137689e-05
84	1.667110e-06	4.118741e-06
85	1.666921e-06	1.686532e-05
86	1.568693e-06	2.705996e-05
87	1.568524e-06	3.470359e-05
88	1.568358e-06	3.989511e-05
89	1.666209e-06	4.273335e-05
90	1.568038e-06	4.331705e-05
91	1.665876e-06	4.164690e-05
92	1.763698e-06	3.791952e-05
93	1.861506e-06	3.213546e-05
94	1.861333e-06	4.937432e-05
95	1.861165e-06	3.967220e-05
96	1.763052e-06	2.811089e-05
97	1.762899e-06	1.469083e-05
98	1.762749e-06	4.896525e-07
99	1.762602e-06	7.735865e-06
100	1.860372e-06	1.429549e-05
101	1.860223e-06	1.918967e-05
102	1.957976e-06	2.545369e-06
103	1.957825e-06	6.852388e-07
104	1.859793e-06	2.936516e-07
105	1.957532e-06	1.370272e-06
106	1.957390e-06	3.816910e-06
107	2.055113e-06	1.741953e-05
108	2.054969e-06	1.232981e-05
109	1.956978e-06	3.101811e-05
110	2.054689e-06	2.338431e-05
111	2.054552e-06	3.962351e-05
112	1.956589e-06	5.468666e-05
113	1.956464e-06	4.353132e-05
114	1.956341e-06	3.130145e-05
115	1.858409e-06	1.799722e-05
116	1.858296e-06	2.865688e-05
117	1.955984e-06	3.823949e-05
118	1.858076e-06	4.684307e-05
119	1.955757e-06	2.943414e-05
120	2.053428e-06	3.608166e-05
121	1.955537e-06	1.681761e-05
122	1.955429e-06	2.160749e-05
123	2.053090e-06	2.551698e-05
124	2.052981e-06	3.519396e-06
125	1.955118e-06	5.767597e-06
126	2.052768e-06	7.135813e-06
127	2.052664e-06	7.721927e-06
128	2.052562e-06	7.526060e-06
129	2.052461e-06	6.548328e-06
130	2.150093e-06	4.788845e-06
131	2.247718e-06	2.267264e-05
132	2.345335e-06	2.579868e-05
133	2.345227e-06	2.970621e-05
134	2.442834e-06	3.429738e-05
135	2.442724e-06	3.947442e-05
136	2.344912e-06	4.533496e-05
137	2.442510e-06	5.187891e-05
138	2.442405e-06	8.988051e-06
139	2.344610e-06	1.670534e-05
140	2.344512e-06	2.510582e-05
141	2.344416e-06	1.592249e-05
142	2.246641e-06	6.446883e-06
143	2.246551e-06	3.614017e-06
144	2.246463e-06	1.426015e-05
145	2.246376e-06	2.539381e-05
146	2.343954e-06	1.289175e-05
147	2.246205e-06	6.836275e-07
148	2.246121e-06	3.798874e-05
149	2.148384e-06	2.480407e-05
150	2.050656e-06	6.112907e-05
151	1.952936e-06	4.696810e-05
152	1.952867e-06	3.231994e-05
153	1.952799e-06	1.718463e-05
154	1.855095e-06	1.659822e-06
155	1.855032e-06	3.563613e-05
156	1.757339e-06	1.923310e-05
157	1.757281e-06	2.343042e-06
158	1.659600e-06	3.504685e-05
159	1.757167e-06	1.737643e-05
160	1.757111e-06	6.833209e-07
161	1.757055e-06	1.913238e-05
162	1.854612e-06	1.200617e-05
163	1.854555e-06	7.223003e-06
164	1.952104e-06	2.684143e-05
165	2.049647e-06	4.684909e-05
166	1.951987e-06	1.717749e-05
167	1.951930e-06	1.210197e-05
168	1.951874e-06	8.978620e-06
169	1.951818e-06	3.035077e-05
170	1.951763e-06	5.211207e-05
171	1.951709e-06	7.416492e-05
172	1.951655e-06	9.650932e-05
173	2.049182e-06	6.928185e-05
174	2.049126e-06	4.234861e-05
175	1.951497e-06	1.570955e-05
176	1.951445e-06	1.063538e-05
177	1.951395e-06	3.668622e-05
178	1.951344e-06	6.244302e-05
179	2.048859e-06	8.790583e-05
180	1.951246e-06	1.130747e-04
181	1.951197e-06	1.379496e-04
182	1.853591e-06	1.626283e-04
183	1.755991e-06	1.870131e-04
184	1.853502e-06	2.111041e-04
185	1.853457e-06	2.349014e-04
186	1.950962e-06	2.585024e-04
187	2.048462e-06	2.818099e-04
188	1.950871e-06	3.049212e-04
189	1.950827e-06	3.277389e-04
190	2.048322e-06	3.503606e-04
191	2.145813e-06	3.227498e-04
192	2.145765e-06	2.949452e-04
193	2.048186e-06	2.669469e-04
194	2.048141e-06	2.386572e-04
195	2.145626e-06	2.601084e-04
196	2.243107e-06	2.813636e-04
197	2.243059e-06	3.024229e-04
198	2.340535e-06	3.231889e-04
199	2.438007e-06	2.938286e-04
200	2.437957e-06	2.642746e-04
201	2.437908e-06	2.844551e-04
202	2.535374e-06	3.044399e-04
203	2.535324e-06	3.242289e-04
204	2.535274e-06	2.938968e-04
205	2.535225e-06	2.633708e-04
206	2.535176e-06	2.825746e-04
207	2.632633e-06	3.015827e-04
208	2.730086e-06	2.704735e-04
209	2.730035e-06	2.392681e-04
210	2.729985e-06	2.577885e-04
211	2.632437e-06	2.761134e-04
212	2.534893e-06	2.443247e-04
213	2.534848e-06	2.123422e-04
214	2.534803e-06	2.301796e-04
215	2.437267e-06	2.478213e-04
216	2.534714e-06	2.153532e-04
217	2.534670e-06	2.327022e-04
218	2.437140e-06	2.498557e-04
219	2.339615e-06	2.169993e-04
220	2.339576e-06	2.338601e-04
221	2.339537e-06	2.505254e-04
222	2.436977e-06	2.171834e-04
223	2.534415e-06	2.335560e-04
224	2.534373e-06	2.498307e-04
225	2.534332e-06	2.160031e-04
226	2.534292e-06	2.319852e-04
227	2.534252e-06	2.477719e-04
228	2.534212e-06	2.135561e-04
229	2.534173e-06	2.291477e-04
230	2.631600e-06	2.445439e-04
231	2.534095e-06	2.598422e-04
232	2.534056e-06	2.750426e-04
233	2.631480e-06	2.401470e-04
234	2.533980e-06	2.550549e-04
235	2.533943e-06	2.698649e-04
236	2.436448e-06	2.844797e-04
237	2.436413e-06	2.989965e-04
238	2.436377e-06	2.635186e-04
239	2.338889e-06	2.778405e-04
240	2.338856e-06	2.420716e-04
241	2.436274e-06	2.561011e-04
242	2.436240e-06	2.700328e-04
243	2.436206e-06	2.838667e-04
244	2.533620e-06	2.976029e-04
245	2.533585e-06	2.612516e-04
246	2.630996e-06	2.746954e-04
247	2.630960e-06	2.381506e-04
248	2.728367e-06	2.513996e-04
249	2.728331e-06	2.146612e-04
250	2.728296e-06	2.277153e-04
251	2.630823e-06	1.907834e-04
252	2.728225e-06	2.036425e-04
253	2.825626e-06	1.665171e-04
254	2.825590e-06	1.791814e-04
255	2.922988e-06	1.418623e-04
256	2.922951e-06	1.543318e-04
257	2.825484e-06	1.168192e-04
258	2.825450e-06	1.290938e-04
259	2.727987e-06	1.412708e-04
260	2.727954e-06	1.533500e-04
261	2.630496e-06	1.653315e-04
262	2.727889e-06	7.745256e-05
263	2.630434e-06	8.923989e-05
264	2.727825e-06	1.009295e-04
265	2.727793e-06	1.125215e-04
266	2.825182e-06	2.425760e-05
267	2.825150e-06	3.565534e-05
268	2.727700e-06	4.705282e-05
269	2.727669e-06	5.835263e-05
270	2.630223e-06	6.955478e-05
271	2.630194e-06	8.065927e-05
272	2.630165e-06	9.166611e-05
273	2.727548e-06	1.025753e-04
274	2.727519e-06	1.134843e-04
275	2.824899e-06	2.454740e-05
276	2.824869e-06	3.526216e-05
277	2.824839e-06	4.587929e-05
278	2.922217e-06	5.639878e-05
279	2.824780e-06	6.691806e-05
280	2.727345e-06	2.240319e-05
281	2.824721e-06	1.207812e-05
282	2.824692e-06	1.850661e-06
283	2.824663e-06	8.376588e-06
284	2.824635e-06	1.850623e-05
285	2.824607e-06	2.853826e-05
286	2.921978e-06	3.847271e-05
287	2.824550e-06	4.840695e-05
288	2.824523e-06	5.824360e-05
289	2.921891e-06	6.798268e-05
290	2.824468e-06	7.772155e-05
291	2.727046e-06	8.736286e-05
292	2.824413e-06	9.690659e-05
293	2.726994e-06	1.064501e-04
294	2.726968e-06	1.158961e-04
295	2.726943e-06	2.551639e-05
296	2.726917e-06	3.486558e-05
297	2.629503e-06	4.411721e-05
298	2.726867e-06	5.327129e-05
299	2.726842e-06	6.242520e-05
300	2.824203e-06	7.148156e-05
301	2.921564e-06	8.044038e-05
302	2.921538e-06	8.939904e-05
303	2.921512e-06	9.826017e-05
304	2.921486e-06	1.071211e-04
305	3.018842e-06	1.158846e-04
306	3.018816e-06	2.483220e-05
307	2.921409e-06	3.349883e-05
308	3.018764e-06	4.206794e-05
309	3.018738e-06	5.063690e-05
310	3.116090e-06	5.910834e-05
311	3.213441e-06	6.757963e-05
312	3.213414e-06	2.375979e-05
313	3.213387e-06	1.548268e-05
314	3.115986e-06	7.205718e-06
315	3.213334e-06	9.737377e-07
316	3.213308e-06	9.153059e-06
317	3.213282e-06	1.723488e-05
318	3.115885e-06	7.439175e-05
319	3.213230e-06	6.640676e-05
320	3.213205e-06	5.842191e-05
321	3.213180e-06	5.053455e-05
322	3.310523e-06	4.264732e-05
323	3.310497e-06	3.485758e-05
324	3.310471e-06	1.267716e-04
325	3.310445e-06	1.190787e-04
326	3.213055e-06	1.113859e-04
327	3.310395e-06	1.037906e-04
328	3.310370e-06	9.619545e-05
329	3.310345e-06	8.869777e-05
330	3.407682e-06	8.120020e-05
331	3.505019e-06	7.380012e-05
332	3.504993e-06	6.640014e-05
333	3.504967e-06	5.900028e-05
334	3.602301e-06	5.169789e-05
335	3.602275e-06	4.439560e-05
336	3.699607e-06	3.719078e-05
337	3.699580e-06	2.998607e-05
338	3.699554e-06	2.287882e-05
339	3.796883e-06	1.577167e-05
340	3.894212e-06	8.761977e-06
341	3.894185e-06	1.752383e-06
342	3.796804e-06	5.257113e-06
343	3.796777e-06	1.216916e-05
344	3.699399e-06	1.908111e-05
345	3.796725e-06	2.589561e-05
346	3.796700e-06	3.271002e-05
347	3.699323e-06	3.952434e-05
348	3.699298e-06	4.624122e-05
349	3.796622e-06	5.295802e-05
350	3.796597e-06	5.957737e-05
351	3.893920e-06	6.619665e-05
352	3.796547e-06	2.686787e-05
353	3.796522e-06	2.034547e-05
354	3.893844e-06	1.382315e-05
355	3.991164e-06	7.398256e-06
356	3.991138e-06	9.734484e-07
357	3.991113e-06	5.451276e-06
358	3.991087e-06	1.177858e-05
359	4.088405e-06	1.810579e-05
360	4.088380e-06	7.524565e-05
361	4.185696e-06	6.901531e-05
362	4.185670e-06	6.278505e-05
363	4.088303e-06	5.655486e-05
364	4.088278e-06	5.042210e-05
365	3.990914e-06	4.428941e-05
366	3.990889e-06	3.815679e-05
367	4.088203e-06	3.212160e-05
368	4.088179e-06	1.257602e-04
369	3.990817e-06	1.197245e-04
370	3.893457e-06	1.137863e-04
371	3.796098e-06	1.078481e-04
372	3.796075e-06	1.019100e-04
373	3.893388e-06	9.606934e-05
374	3.893365e-06	9.022874e-05
375	3.796009e-06	8.438819e-05
376	3.795987e-06	7.864506e-05
377	3.698633e-06	7.290200e-05
378	3.698611e-06	6.715900e-05
379	3.795922e-06	6.151340e-05
380	3.795901e-06	5.586787e-05
381	3.795879e-06	5.022240e-05
382	3.795858e-06	4.467433e-05
383	3.698508e-06	3.912632e-05
384	3.601159e-06	3.357837e-05
385	3.601139e-06	2.803048e-05
386	3.698447e-06	2.257999e-05
387	3.698426e-06	1.712955e-05
388	3.601080e-06	1.167918e-05
389	3.601061e-06	6.326187e-06
390	3.601041e-06	9.732544e-07
391	3.601022e-06	4.379621e-06
392	3.698327e-06	9.732440e-06
393	3.698308e-06	1.498788e-05
394	3.698288e-06	2.024326e-05
395	3.698269e-06	2.549859e-05
396	3.698250e-06	3.065654e-05
397	3.600909e-06	3.581444e-05
398	3.503569e-06	4.097229e-05
399	3.503551e-06	4.613008e-05
400	3.600853e-06	5.119051e-05
